purchase_date,GELİR,
28/05/2024,#BAŞV!,4.695
28/05/2024,#BAŞV!,4.695
28/05/2024,#BAŞV!,4.475
28/05/2024,#BAŞV!,4.695
28/05/2024,#BAŞV!,6.795
28/05/2024,#BAŞV!,2.315
28/05/2024,#BAŞV!,2.33
28/05/2024,#BAŞV!,6.32
28/05/2024,#BAŞV!,9.7
28/05/2024,#BAŞV!,1.645
28/05/2024,#BAŞV!,4.475
28/05/2024,#BAŞV!,1.655
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,9.945
28/05/2024,#BAŞV!,9.7
28/05/2024,#BAŞV!,4.675
28/05/2024,#BAŞV!,14.98
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,1.645
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,12
28/05/2024,#BAŞV!,9.62
28/05/2024,#BAŞV!,4.425
28/05/2024,#BAŞV!,6.45
28/05/2024,#BAŞV!,9.7
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,12.5
28/05/2024,#BAŞV!,4.695
28/05/2024,#BAŞV!,9.99
28/05/2024,#BAŞV!,1.645
28/05/2024,#BAŞV!,1.395
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,12.845
28/05/2024,#BAŞV!,2.4
28/05/2024,#BAŞV!,4.45
28/05/2024,#BAŞV!,7.475
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,4.45
28/05/2024,#BAŞV!,3.59
28/05/2024,#BAŞV!,19.345
28/05/2024,#BAŞV!,63.625
28/05/2024,#BAŞV!,10.42
28/05/2024,#BAŞV!,1.395
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,9.895
28/05/2024,#BAŞV!,4.695
28/05/2024,#BAŞV!,10.245
28/05/2024,#BAŞV!,9.7
28/05/2024,#BAŞV!,28.98
28/05/2024,#BAŞV!,3.995
28/05/2024,#BAŞV!,2.495
28/05/2024,#BAŞV!,2.745
28/05/2024,#BAŞV!,1.395
28/05/2024,#BAŞV!,7.945
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,10.98
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,1.645
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,9.62
28/05/2024,#BAŞV!,11.925
28/05/2024,#BAŞV!,11.925
28/05/2024,#BAŞV!,4.985
28/05/2024,#BAŞV!,11.735
28/05/2024,#BAŞV!,1.655
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,9.62
28/05/2024,#BAŞV!,7
28/05/2024,#BAŞV!,10.42
28/05/2024,#BAŞV!,12
28/05/2024,#BAŞV!,5.895
28/05/2024,#BAŞV!,9.6
28/05/2024,#BAŞV!,10.245
28/05/2024,#BAŞV!,15.78
28/05/2024,#BAŞV!,2.745
28/05/2024,#BAŞV!,9.7
28/05/2024,#BAŞV!,11.28
28/05/2024,#BAŞV!,6.45
28/05/2024,#BAŞV!,6.1
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,2.675
28/05/2024,#BAŞV!,11.98
28/05/2024,#BAŞV!,9.7
28/05/2024,#BAŞV!,1.395
28/05/2024,#BAŞV!,6.745
28/05/2024,#BAŞV!,3.44
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,12.46
28/05/2024,#BAŞV!,1.395
28/05/2024,#BAŞV!,7
28/05/2024,#BAŞV!,4.695
28/05/2024,#BAŞV!,4.125
28/05/2024,#BAŞV!,4.475
28/05/2024,#BAŞV!,3.575
28/05/2024,#BAŞV!,3.745
28/05/2024,#BAŞV!,1.645
28/05/2024,#BAŞV!,2.475
28/05/2024,#BAŞV!,4.695
28/05/2024,#BAŞV!,14.745
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,2.145
28/05/2024,#BAŞV!,6.45
28/05/2024,#BAŞV!,1.395
28/05/2024,#BAŞV!,45
28/05/2024,#BAŞV!,1.67
28/05/2024,#BAŞV!,9.7
28/05/2024,#BAŞV!,4.475
28/05/2024,#BAŞV!,10.245
28/05/2024,#BAŞV!,1.645
28/05/2024,#BAŞV!,1.645
28/05/2024,#BAŞV!,3.945
28/05/2024,#BAŞV!,6.845
28/05/2024,#BAŞV!,11.445
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,10.245
28/05/2024,#BAŞV!,9.72
28/05/2024,#BAŞV!,8.895
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,1.645
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,6.745
28/05/2024,#BAŞV!,9.78
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,12.46
28/05/2024,#BAŞV!,1.645
28/05/2024,#BAŞV!,1.745
28/05/2024,#BAŞV!,7.245
28/05/2024,#BAŞV!,11.925
28/05/2024,#BAŞV!,9.7
28/05/2024,#BAŞV!,3.895
28/05/2024,#BAŞV!,19.345
28/05/2024,#BAŞV!,7.945
28/05/2024,#BAŞV!,6.45
28/05/2024,#BAŞV!,6.745
27/05/2024,#BAŞV!,6.975
27/05/2024,#BAŞV!,1.8
27/05/2024,#BAŞV!,2.92
27/05/2024,#BAŞV!,1.995
27/05/2024,#BAŞV!,9.7
27/05/2024,#BAŞV!,2.675
27/05/2024,#BAŞV!,3.495
27/05/2024,#BAŞV!,26.98
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,11.38
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,7.95
27/05/2024,#BAŞV!,4.6
27/05/2024,#BAŞV!,9.7
27/05/2024,#BAŞV!,16.5
27/05/2024,#BAŞV!,2.4
27/05/2024,#BAŞV!,3.44
27/05/2024,#BAŞV!,4.695
27/05/2024,#BAŞV!,7.445
27/05/2024,#BAŞV!,1.645
27/05/2024,#BAŞV!,24.705
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,9.7
27/05/2024,#BAŞV!,4.695
27/05/2024,#BAŞV!,1.465
27/05/2024,#BAŞV!,8.975
27/05/2024,#BAŞV!,10.095
27/05/2024,#BAŞV!,13.76
27/05/2024,#BAŞV!,1.395
27/05/2024,#BAŞV!,9.7
27/05/2024,#BAŞV!,17.425
27/05/2024,#BAŞV!,10.18
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,9.7
27/05/2024,#BAŞV!,4.45
27/05/2024,#BAŞV!,9.7
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,6.45
27/05/2024,#BAŞV!,4.695
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,6.745
27/05/2024,#BAŞV!,11.445
27/05/2024,#BAŞV!,9.7
27/05/2024,#BAŞV!,4.675
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,7.065
27/05/2024,#BAŞV!,3.695
27/05/2024,#BAŞV!,13.475
27/05/2024,#BAŞV!,1.645
27/05/2024,#BAŞV!,107.325
27/05/2024,#BAŞV!,3.945
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,12
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,13.78
27/05/2024,#BAŞV!,1.645
27/05/2024,#BAŞV!,2.675
27/05/2024,#BAŞV!,6.745
27/05/2024,#BAŞV!,4.28
27/05/2024,#BAŞV!,8.44
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,16.745
27/05/2024,#BAŞV!,11.735
27/05/2024,#BAŞV!,12.845
27/05/2024,#BAŞV!,11.735
27/05/2024,#BAŞV!,3.44
27/05/2024,#BAŞV!,7.425
27/05/2024,#BAŞV!,7.245
27/05/2024,#BAŞV!,4.425
27/05/2024,#BAŞV!,7.245
27/05/2024,#BAŞV!,54.98
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,4.305
27/05/2024,#BAŞV!,2.675
27/05/2024,#BAŞV!,11.735
27/05/2024,#BAŞV!,12.46
27/05/2024,#BAŞV!,11.745
27/05/2024,#BAŞV!,14.995
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,8.15
27/05/2024,#BAŞV!,7.445
27/05/2024,#BAŞV!,3.495
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,18.445
27/05/2024,#BAŞV!,1.76
27/05/2024,#BAŞV!,3.945
27/05/2024,#BAŞV!,6.745
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,17.215
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,12
27/05/2024,#BAŞV!,4.695
27/05/2024,#BAŞV!,6.745
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,19.305
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,9.98
27/05/2024,#BAŞV!,4.695
27/05/2024,#BAŞV!,1.655
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,11.925
27/05/2024,#BAŞV!,12.845
27/05/2024,#BAŞV!,24.705
27/05/2024,#BAŞV!,10.245
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,39.825
27/05/2024,#BAŞV!,4.345
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,2.675
27/05/2024,#BAŞV!,1.995
27/05/2024,#BAŞV!,1.645
27/05/2024,#BAŞV!,4.695
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,12.845
27/05/2024,#BAŞV!,1.76
27/05/2024,#BAŞV!,12.845
27/05/2024,#BAŞV!,1.645
27/05/2024,#BAŞV!,1.645
27/05/2024,#BAŞV!,4.88
27/05/2024,#BAŞV!,1.645
27/05/2024,#BAŞV!,8.25
27/05/2024,#BAŞV!,6.98
27/05/2024,#BAŞV!,3.945
27/05/2024,#BAŞV!,3.695
27/05/2024,#BAŞV!,8.25
27/05/2024,#BAŞV!,1.645
27/05/2024,#BAŞV!,54.9
27/05/2024,#BAŞV!,4.95
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,4.945
27/05/2024,#BAŞV!,76.125
27/05/2024,#BAŞV!,1.76
27/05/2024,#BAŞV!,9.925
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,1.745
27/05/2024,#BAŞV!,1.76
27/05/2024,#BAŞV!,6.98
27/05/2024,#BAŞV!,7.395
27/05/2024,#BAŞV!,17.795
27/05/2024,#BAŞV!,8.25
27/05/2024,#BAŞV!,12.845
27/05/2024,#BAŞV!,8.895
27/05/2024,#BAŞV!,1.76
27/05/2024,#BAŞV!,8.445
27/05/2024,#BAŞV!,11.925
27/05/2024,#BAŞV!,3.25
27/05/2024,#BAŞV!,4.695
27/05/2024,#BAŞV!,123.625
26/05/2024,#BAŞV!,4.695
26/05/2024,#BAŞV!,9.7
26/05/2024,#BAŞV!,8.015
26/05/2024,#BAŞV!,3.25
26/05/2024,#BAŞV!,9.7
26/05/2024,#BAŞV!,2.675
26/05/2024,#BAŞV!,3.85
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,9.7
26/05/2024,#BAŞV!,7.425
26/05/2024,#BAŞV!,22.275
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,17.425
26/05/2024,#BAŞV!,9.7
26/05/2024,#BAŞV!,11.38
26/05/2024,#BAŞV!,2.595
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,9.7
26/05/2024,#BAŞV!,6.745
26/05/2024,#BAŞV!,12.845
26/05/2024,#BAŞV!,18.475
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,565.38
26/05/2024,#BAŞV!,5.895
26/05/2024,#BAŞV!,1.395
26/05/2024,#BAŞV!,4.695
26/05/2024,#BAŞV!,7.45
26/05/2024,#BAŞV!,1.17
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,4.695
26/05/2024,#BAŞV!,7.425
26/05/2024,#BAŞV!,4.45
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,9.7
26/05/2024,#BAŞV!,1.645
26/05/2024,#BAŞV!,1.645
26/05/2024,#BAŞV!,6.1
26/05/2024,#BAŞV!,1.76
26/05/2024,#BAŞV!,1.655
26/05/2024,#BAŞV!,13.26
26/05/2024,#BAŞV!,1.645
26/05/2024,#BAŞV!,2.675
26/05/2024,#BAŞV!,3.945
26/05/2024,#BAŞV!,4.695
26/05/2024,#BAŞV!,1.645
26/05/2024,#BAŞV!,1.725
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,1.395
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,9.7
26/05/2024,#BAŞV!,1.645
26/05/2024,#BAŞV!,17.425
26/05/2024,#BAŞV!,1.775
26/05/2024,#BAŞV!,7.95
26/05/2024,#BAŞV!,2.495
26/05/2024,#BAŞV!,4.975
26/05/2024,#BAŞV!,4.425
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,2.92
26/05/2024,#BAŞV!,9.945
26/05/2024,#BAŞV!,9.945
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,1.76
26/05/2024,#BAŞV!,1.645
26/05/2024,#BAŞV!,1.645
26/05/2024,#BAŞV!,1.76
26/05/2024,#BAŞV!,1.645
26/05/2024,#BAŞV!,2.715
26/05/2024,#BAŞV!,1.655
26/05/2024,#BAŞV!,1.76
26/05/2024,#BAŞV!,9.7
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,5.895
26/05/2024,#BAŞV!,13.76
26/05/2024,#BAŞV!,12.845
26/05/2024,#BAŞV!,11.925
26/05/2024,#BAŞV!,3.85
26/05/2024,#BAŞV!,1.495
26/05/2024,#BAŞV!,2.475
26/05/2024,#BAŞV!,11.925
26/05/2024,#BAŞV!,25.8
26/05/2024,#BAŞV!,1.76
26/05/2024,#BAŞV!,12.845
26/05/2024,#BAŞV!,12.845
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,10.42
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,14.995
26/05/2024,#BAŞV!,2.675
26/05/2024,#BAŞV!,7.745
26/05/2024,#BAŞV!,12.845
26/05/2024,#BAŞV!,3.725
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,12.845
26/05/2024,#BAŞV!,9.7
26/05/2024,#BAŞV!,9.78
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,1.395
26/05/2024,#BAŞV!,3.59
26/05/2024,#BAŞV!,9.78
26/05/2024,#BAŞV!,1.395
26/05/2024,#BAŞV!,9.7
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,4.975
26/05/2024,#BAŞV!,11.925
26/05/2024,#BAŞV!,4.11
26/05/2024,#BAŞV!,3.995
26/05/2024,#BAŞV!,9.7
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,1.645
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,1.745
26/05/2024,#BAŞV!,4.86
25/05/2024,#BAŞV!,9.7
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,4.345
25/05/2024,#BAŞV!,4.695
25/05/2024,#BAŞV!,2.495
25/05/2024,#BAŞV!,3.995
25/05/2024,#BAŞV!,1.725
25/05/2024,#BAŞV!,9.7
25/05/2024,#BAŞV!,6.795
25/05/2024,#BAŞV!,1.74
25/05/2024,#BAŞV!,3.995
25/05/2024,#BAŞV!,9.7
25/05/2024,#BAŞV!,1.715
25/05/2024,#BAŞV!,15.98
25/05/2024,#BAŞV!,14.3
25/05/2024,#BAŞV!,4.475
25/05/2024,#BAŞV!,4.595
25/05/2024,#BAŞV!,1.395
25/05/2024,#BAŞV!,2.92
25/05/2024,#BAŞV!,2.945
25/05/2024,#BAŞV!,9.62
25/05/2024,#BAŞV!,3.85
25/05/2024,#BAŞV!,3.995
25/05/2024,#BAŞV!,12.46
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,3.995
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,4.695
25/05/2024,#BAŞV!,2.545
25/05/2024,#BAŞV!,2.645
25/05/2024,#BAŞV!,11.745
25/05/2024,#BAŞV!,13.975
25/05/2024,#BAŞV!,7.445
25/05/2024,#BAŞV!,7.425
25/05/2024,#BAŞV!,9.62
25/05/2024,#BAŞV!,4.015
25/05/2024,#BAŞV!,2.595
25/05/2024,#BAŞV!,65.12
25/05/2024,#BAŞV!,2.675
25/05/2024,#BAŞV!,1.775
25/05/2024,#BAŞV!,6.58
25/05/2024,#BAŞV!,9.7
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,8.015
25/05/2024,#BAŞV!,15.78
25/05/2024,#BAŞV!,9.7
25/05/2024,#BAŞV!,1.395
25/05/2024,#BAŞV!,12.845
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,3.045
25/05/2024,#BAŞV!,3.44
25/05/2024,#BAŞV!,11.735
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,11.925
25/05/2024,#BAŞV!,3.945
25/05/2024,#BAŞV!,3.945
25/05/2024,#BAŞV!,1.76
25/05/2024,#BAŞV!,4.11
25/05/2024,#BAŞV!,3.975
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,4.125
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,3.945
25/05/2024,#BAŞV!,3.995
25/05/2024,#BAŞV!,22.275
25/05/2024,#BAŞV!,17.215
25/05/2024,#BAŞV!,3.995
25/05/2024,#BAŞV!,3.995
25/05/2024,#BAŞV!,6.1
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,3.995
25/05/2024,#BAŞV!,4.695
25/05/2024,#BAŞV!,1.76
25/05/2024,#BAŞV!,7.745
25/05/2024,#BAŞV!,1.655
25/05/2024,#BAŞV!,1.76
25/05/2024,#BAŞV!,3.995
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,6.45
25/05/2024,#BAŞV!,9.7
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,3.945
25/05/2024,#BAŞV!,9.7
25/05/2024,#BAŞV!,4.695
25/05/2024,#BAŞV!,3.96
25/05/2024,#BAŞV!,2.675
25/05/2024,#BAŞV!,7.95
25/05/2024,#BAŞV!,3.995
25/05/2024,#BAŞV!,4.695
25/05/2024,#BAŞV!,3.995
25/05/2024,#BAŞV!,3.995
25/05/2024,#BAŞV!,4.695
25/05/2024,#BAŞV!,10.095
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,9.7
25/05/2024,#BAŞV!,2.565
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,3.995
25/05/2024,#BAŞV!,3.995
25/05/2024,#BAŞV!,16.6
25/05/2024,#BAŞV!,1.745
25/05/2024,#BAŞV!,3.895
25/05/2024,#BAŞV!,4.985
25/05/2024,#BAŞV!,3.995
24/05/2024,#BAŞV!,1.76
24/05/2024,#BAŞV!,1.465
24/05/2024,#BAŞV!,9.78
24/05/2024,#BAŞV!,3.995
24/05/2024,#BAŞV!,3.995
24/05/2024,#BAŞV!,92.205
24/05/2024,#BAŞV!,10.245
24/05/2024,#BAŞV!,22
24/05/2024,#BAŞV!,5.895
24/05/2024,#BAŞV!,8.895
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,9.7
24/05/2024,#BAŞV!,9.7
24/05/2024,#BAŞV!,4.695
24/05/2024,#BAŞV!,9.7
24/05/2024,#BAŞV!,7.95
24/05/2024,#BAŞV!,2.675
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,3.995
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,1.395
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,18.78
24/05/2024,#BAŞV!,6.68
24/05/2024,#BAŞV!,3.995
24/05/2024,#BAŞV!,4.695
24/05/2024,#BAŞV!,1.645
24/05/2024,#BAŞV!,3.995
24/05/2024,#BAŞV!,3.245
24/05/2024,#BAŞV!,1.465
24/05/2024,#BAŞV!,10.1
24/05/2024,#BAŞV!,11.925
24/05/2024,#BAŞV!,1.76
24/05/2024,#BAŞV!,14.745
24/05/2024,#BAŞV!,3.575
24/05/2024,#BAŞV!,1.395
24/05/2024,#BAŞV!,47.7
24/05/2024,#BAŞV!,4.475
24/05/2024,#BAŞV!,3.745
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,15.445
24/05/2024,#BAŞV!,12.46
24/05/2024,#BAŞV!,12.845
24/05/2024,#BAŞV!,12.845
24/05/2024,#BAŞV!,1.645
24/05/2024,#BAŞV!,92.205
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,4.695
24/05/2024,#BAŞV!,6.45
24/05/2024,#BAŞV!,1.395
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,4.695
24/05/2024,#BAŞV!,4.695
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,3.745
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,8.015
24/05/2024,#BAŞV!,9.7
24/05/2024,#BAŞV!,4.695
24/05/2024,#BAŞV!,2.545
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,1.725
24/05/2024,#BAŞV!,3.995
24/05/2024,#BAŞV!,8.975
24/05/2024,#BAŞV!,3.995
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,1.395
24/05/2024,#BAŞV!,6.98
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,7.95
24/05/2024,#BAŞV!,12.845
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,3.44
24/05/2024,#BAŞV!,3.995
24/05/2024,#BAŞV!,2.145
24/05/2024,#BAŞV!,17.795
24/05/2024,#BAŞV!,9.72
24/05/2024,#BAŞV!,4.475
24/05/2024,#BAŞV!,4.695
24/05/2024,#BAŞV!,74.25
24/05/2024,#BAŞV!,2.145
24/05/2024,#BAŞV!,1.995
24/05/2024,#BAŞV!,1.645
24/05/2024,#BAŞV!,8.975
24/05/2024,#BAŞV!,10.245
24/05/2024,#BAŞV!,6.745
24/05/2024,#BAŞV!,29.8
24/05/2024,#BAŞV!,18.445
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,6.98
24/05/2024,#BAŞV!,2.99
24/05/2024,#BAŞV!,2.99
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,9.7
24/05/2024,#BAŞV!,1.395
24/05/2024,#BAŞV!,3.945
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,1.395
24/05/2024,#BAŞV!,10.42
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,1.995
24/05/2024,#BAŞV!,15.445
24/05/2024,#BAŞV!,19.345
24/05/2024,#BAŞV!,6.98
24/05/2024,#BAŞV!,18.475
24/05/2024,#BAŞV!,27.92
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,1.76
24/05/2024,#BAŞV!,1.725
24/05/2024,#BAŞV!,1.645
24/05/2024,#BAŞV!,1.395
24/05/2024,#BAŞV!,2.595
24/05/2024,#BAŞV!,5.895
24/05/2024,#BAŞV!,31.8
24/05/2024,#BAŞV!,3.725
24/05/2024,#BAŞV!,1.395
24/05/2024,#BAŞV!,3.745
24/05/2024,#BAŞV!,4.475
24/05/2024,#BAŞV!,10.245
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,12.745
24/05/2024,#BAŞV!,3.975
24/05/2024,#BAŞV!,8.975
24/05/2024,#BAŞV!,1.76
24/05/2024,#BAŞV!,3.995
24/05/2024,#BAŞV!,38.8
24/05/2024,#BAŞV!,9.7
24/05/2024,#BAŞV!,4.595
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,4.45
24/05/2024,#BAŞV!,3.995
24/05/2024,#BAŞV!,1.645
24/05/2024,#BAŞV!,17.215
24/05/2024,#BAŞV!,3.25
24/05/2024,#BAŞV!,7.4
24/05/2024,#BAŞV!,6.795
24/05/2024,#BAŞV!,15.58
24/05/2024,#BAŞV!,7.425
24/05/2024,#BAŞV!,12.845
24/05/2024,#BAŞV!,1.395
24/05/2024,#BAŞV!,4.695
24/05/2024,#BAŞV!,7.95
24/05/2024,#BAŞV!,12.845
24/05/2024,#BAŞV!,12.5
24/05/2024,#BAŞV!,8.015
24/05/2024,#BAŞV!,17.215
24/05/2024,#BAŞV!,1.745
24/05/2024,#BAŞV!,12.46
24/05/2024,#BAŞV!,9.945
24/05/2024,#BAŞV!,3.995
24/05/2024,#BAŞV!,3.995
24/05/2024,#BAŞV!,1.395
24/05/2024,#BAŞV!,8.975
24/05/2024,#BAŞV!,2.975
24/05/2024,#BAŞV!,13.975
24/05/2024,#BAŞV!,6.795
24/05/2024,#BAŞV!,2.675
24/05/2024,#BAŞV!,2.675
24/05/2024,#BAŞV!,2.675
24/05/2024,#BAŞV!,2.675
23/05/2024,#BAŞV!,1.745
23/05/2024,#BAŞV!,12.845
23/05/2024,#BAŞV!,1.995
23/05/2024,#BAŞV!,4.695
23/05/2024,#BAŞV!,3.945
23/05/2024,#BAŞV!,2.4
23/05/2024,#BAŞV!,9.9
23/05/2024,#BAŞV!,1.645
23/05/2024,#BAŞV!,31.8
23/05/2024,#BAŞV!,2.92
23/05/2024,#BAŞV!,1.745
23/05/2024,#BAŞV!,7.425
23/05/2024,#BAŞV!,10.205
23/05/2024,#BAŞV!,11.745
23/05/2024,#BAŞV!,3.85
23/05/2024,#BAŞV!,10.075
23/05/2024,#BAŞV!,1.745
23/05/2024,#BAŞV!,1.645
23/05/2024,#BAŞV!,10.42
23/05/2024,#BAŞV!,2.145
23/05/2024,#BAŞV!,1.745
23/05/2024,#BAŞV!,9.7
23/05/2024,#BAŞV!,1.495
23/05/2024,#BAŞV!,1.745
23/05/2024,#BAŞV!,1.745
23/05/2024,#BAŞV!,1.76
23/05/2024,#BAŞV!,3.845
23/05/2024,#BAŞV!,12.845
23/05/2024,#BAŞV!,1.995
23/05/2024,#BAŞV!,6.745
23/05/2024,#BAŞV!,4.695
23/05/2024,#BAŞV!,1.745
23/05/2024,#BAŞV!,3.995
23/05/2024,#BAŞV!,68.86
23/05/2024,#BAŞV!,8.445
23/05/2024,#BAŞV!,9.945
23/05/2024,#BAŞV!,68.86
23/05/2024,#BAŞV!,9.7
23/05/2024,#BAŞV!,1.995
23/05/2024,#BAŞV!,6.06
23/05/2024,#BAŞV!,29.8
23/05/2024,#BAŞV!,1.745
23/05/2024,#BAŞV!,3.995
23/05/2024,#BAŞV!,2.47
23/05/2024,#BAŞV!,1.76
23/05/2024,#BAŞV!,13.475
23/05/2024,#BAŞV!,3.995
23/05/2024,#BAŞV!,9.925
23/05/2024,#BAŞV!,16.06
23/05/2024,#BAŞV!,18.78
23/05/2024,#BAŞV!,1.745
23/05/2024,#BAŞV!,27.405
23/05/2024,#BAŞV!,5.895
23/05/2024,#BAŞV!,1.745
23/05/2024,#BAŞV!,3.995
23/05/2024,#BAŞV!,1.645
23/05/2024,#BAŞV!,3.995
23/05/2024,#BAŞV!,4.015
23/05/2024,#BAŞV!,18.475
23/05/2024,#BAŞV!,3.995
23/05/2024,#BAŞV!,9.7
23/05/2024,#BAŞV!,9.7
